head_entity_id,tail_entity_id,relation
E0009697,E0025107,Head가 Tail을 의심함. (Distrusts)
E0009697,E0032600,Head가 Tail에게 지시함. (Commands)
E0025107,E0032600,Head가 Tail에게 지시함. (Commands)
E0032600,E0009697,Head가 Tail에게 지시함. (Commands)
E0042299,E0065230,Head가 Tail에게 지시함. (Commands)
E0042299,E0044017,Head가 Tail에게 지시함. (Commands)
E0065230,E0042299,Head가 Tail에게 지시함. (Commands)
E0065230,E0044017,Head가 Tail을 믿음. (Trusts)
E0065230,E0044017,Head가 Tail에게 지시함. (Commands)
E0044017,E0042299,Head가 Tail에게 지시함. (Commands)
E0044017,E0065230,Head가 Tail에게 지시함. (Commands)
E0041546,E0044553,Head가 Tail에게 지시함. (Commands)
E0041546,E0063081,Head가 Tail에게 지시함. (Commands)
E0041546,E0044017,Head가 Tail에게 지시함. (Commands)
E0041546,E0013903,Head가 Tail에게 지시함. (Commands)
E0044553,E0063081,Head가 Tail에게 지시함. (Commands)
E0044553,E0044017,Head가 Tail에게 지시함. (Commands)
E0044553,E0013903,Head가 Tail에게 지시함. (Commands)
E0063081,E0044553,Head가 Tail에게 보고함 (Reports to)
E0063081,E0044017,Head가 Tail에게 지시함. (Commands)
E0063081,E0044017,Head가 Tail에게 보고함 (Reports to)
E0063081,E0013903,Head가 Tail에게 지시함. (Commands)
E0063081,E0013903,Head가 Tail에게 보고함 (Reports to)
E0044017,E0044553,Head가 Tail에게 지시함. (Commands)
E0044017,E0063081,Head가 Tail에게 지시함. (Commands)
E0044017,E0063081,Head가 Tail에게 보고함 (Reports to)
E0044017,E0013903,Head가 Tail을 믿음. (Trusts)
E0040619,E0041546,Head가 Tail을 믿음. (Trusts)
E0040619,E0044553,Head가 Tail을 믿음. (Trusts)
E0032600,E0041546,Head가 Tail을 비난함. (Blames)
E0013903,E0044017,Head가 Tail을 믿음. (Trusts)
E0013903,E0040619,Head가 Tail에게 지시함. (Commands)
E0010138,E0042645,Head가 Tail에게 보고함 (Reports to)
E0042645,E0010138,Head가 Tail에게 보고함 (Reports to)
E0044553,E0044017,Tail이 Head를 공격함. (Attacked by)
E0042299,E0044553,Tail이 Head를 공격함. (Attacked by)
E0042299,E0044900,Head가 Tail에게 지시함. (Commands)
E0042299,E0045372,Head가 Tail에게 지시함. (Commands)
E0042299,E0044017,Head가 Tail에게 지시함. (Commands)
E0042299,E0041670,Head가 Tail에게 지시함. (Commands)
E0042299,E0050571,Head가 Tail에게 지시함. (Commands)
E0045372,E0044553,Head가 Tail에게 지시함. (Commands)
E0045372,E0042299,Head가 Tail에게 지시함. (Commands)
E0045372,E0044900,Head가 Tail에게 지시함. (Commands)
E0045372,E0044017,Head가 Tail에게 지시함. (Commands)
E0045372,E0041670,Head가 Tail에게 지시함. (Commands)
E0045372,E0050571,Head가 Tail에게 지시함. (Commands)
E0044017,E0042299,Head가 Tail에게 지시함. (Commands)
E0044017,E0044900,Head가 Tail에게 지시함. (Commands)
E0044017,E0045372,Head가 Tail에게 지시함. (Commands)
E0044017,E0041670,Head가 Tail에게 지시함. (Commands)
E0044017,E0050571,Head가 Tail에게 지시함. (Commands)
E0041670,E0045372,Head가 Tail에게 지시함. (Commands)
E0041670,E0044017,Head가 Tail에게 지시함. (Commands)
E0041670,E0050571,Head가 Tail에게 지시함. (Commands)
E0050571,E0044553,Tail이 Head를 공격함. (Attacked by)
E0050571,E0042299,Head가 Tail에게 지시함. (Commands)
E0050571,E0044900,Head가 Tail에게 지시함. (Commands)
E0050571,E0045372,Head가 Tail에게 지시함. (Commands)
E0050571,E0044017,Head가 Tail에게 지시함. (Commands)
E0050571,E0041670,Head가 Tail에게 지시함. (Commands)
E0041546,E0044553,Head가 Tail에게 지시함. (Commands)
E0041546,E0042299,Head가 Tail에게 지시함. (Commands)
E0041546,E0010138,Head가 Tail에게 지시함. (Commands)
E0041546,E0044900,Head가 Tail에게 지시함. (Commands)
E0041546,E0041670,Head가 Tail에게 지시함. (Commands)
E0041546,E0039140,Head가 Tail에게 지시함. (Commands)
E0044553,E0041546,Head가 Tail에게 지시함. (Commands)
E0044553,E0042299,Head가 Tail에게 지시함. (Commands)
E0044553,E0010138,Head가 Tail에게 지시함. (Commands)
E0044553,E0044900,Head가 Tail에게 지시함. (Commands)
E0044553,E0041670,Head가 Tail에게 지시함. (Commands)
E0044553,E0039140,Head가 Tail에게 지시함. (Commands)
E0042299,E0041546,Head가 Tail에게 지시함. (Commands)
E0042299,E0044553,Head가 Tail에게 지시함. (Commands)
E0042299,E0010138,Head가 Tail에게 지시함. (Commands)
E0042299,E0044900,Head가 Tail에게 지시함. (Commands)
E0042299,E0041670,Head가 Tail에게 지시함. (Commands)
E0042299,E0039140,Head가 Tail에게 지시함. (Commands)
E0010138,E0041546,Head가 Tail에게 지시함. (Commands)
E0010138,E0044553,Head가 Tail에게 지시함. (Commands)
E0010138,E0042299,Head가 Tail에게 지시함. (Commands)
E0010138,E0044900,Head가 Tail에게 지시함. (Commands)
E0010138,E0041670,Head가 Tail에게 지시함. (Commands)
E0010138,E0039140,Head가 Tail에게 지시함. (Commands)
E0044900,E0041546,Head가 Tail에게 지시함. (Commands)
E0044900,E0044553,Head가 Tail에게 지시함. (Commands)
E0044900,E0042299,Head가 Tail에게 지시함. (Commands)
E0044900,E0010138,Head가 Tail에게 지시함. (Commands)
E0044900,E0041670,Head가 Tail에게 지시함. (Commands)
E0044900,E0039140,Head가 Tail에게 지시함. (Commands)
E0041670,E0041546,Head가 Tail에게 지시함. (Commands)
E0041670,E0044553,Head가 Tail에게 지시함. (Commands)
E0041670,E0042299,Head가 Tail에게 지시함. (Commands)
E0041670,E0010138,Head가 Tail에게 지시함. (Commands)
E0041670,E0044900,Head가 Tail에게 지시함. (Commands)
E0041670,E0039140,Head가 Tail에게 지시함. (Commands)
E0039140,E0041546,Head가 Tail에게 지시함. (Commands)
E0039140,E0044553,Head가 Tail에게 지시함. (Commands)
E0039140,E0042299,Head가 Tail에게 지시함. (Commands)
E0039140,E0010138,Head가 Tail에게 지시함. (Commands)
E0039140,E0044900,Head가 Tail에게 지시함. (Commands)
E0039140,E0041670,Head가 Tail에게 지시함. (Commands)
E0010138,E0028912,Head가 Tail에게 지시함. (Commands)
E0010138,E0051527,Head가 Tail을 의심함. (Distrusts)
E0028912,E0010138,Head가 Tail을 의심함. (Distrusts)
E0028912,E0051527,Head가 Tail을 의심함. (Distrusts)
E0051527,E0010138,Head가 Tail을 의심함. (Distrusts)
E0051527,E0028912,Head가 Tail을 의심함. (Distrusts)
E0041546,E0010138,Head가 Tail에게 지시함. (Commands)
E0041546,E0009117,Head가 Tail에게 지시함. (Commands)
E0010138,E0041546,Head가 Tail에게 지시함. (Commands)
E0010138,E0009117,Head가 Tail에게 지시함. (Commands)
E0009117,E0041546,Head가 Tail에게 지시함. (Commands)
E0009117,E0010138,Head가 Tail에게 지시함. (Commands)
E0041546,E0065261,Head가 Tail에게 지시함. (Commands)
E0065261,E0041546,Head가 Tail에게 지시함. (Commands)
E0045372,E0041546,Head가 Tail에게 지시함. (Commands)
E0041546,E0010138,Head가 Tail에게 지시함. (Commands)
E0041546,E0009117,Head가 Tail에게 지시함. (Commands)
E0041546,E0050641,Head가 Tail에게 지시함. (Commands)
E0010138,E0041546,Head가 Tail에게 지시함. (Commands)
E0010138,E0009117,Head가 Tail에게 지시함. (Commands)
E0010138,E0050641,Head가 Tail에게 지시함. (Commands)
E0009117,E0041546,Head가 Tail에게 지시함. (Commands)
E0009117,E0010138,Head가 Tail에게 지시함. (Commands)
E0009117,E0050641,Head가 Tail에게 지시함. (Commands)
E0050641,E0041546,Head가 Tail에게 지시함. (Commands)
E0050641,E0010138,Head가 Tail에게 지시함. (Commands)
E0050641,E0009117,Head가 Tail에게 지시함. (Commands)
E0042299,E0010138,Head가 Tail에게 지시함. (Commands)
E0042299,E0028912,Head가 Tail에게 지시함. (Commands)
E0042299,E0029149,Head가 Tail에게 지시함. (Commands)
E0042299,E0057364,Head가 Tail에게 지시함. (Commands)
E0010138,E0042299,Head가 Tail에게 지시함. (Commands)
E0010138,E0028912,Head가 Tail에게 지시함. (Commands)
E0010138,E0029149,Head가 Tail에게 지시함. (Commands)
E0010138,E0057364,Head가 Tail에게 지시함. (Commands)
E0028912,E0042299,Head가 Tail에게 지시함. (Commands)
E0028912,E0010138,Head가 Tail에게 지시함. (Commands)
E0028912,E0029149,Head가 Tail에게 지시함. (Commands)
E0028912,E0057364,Head가 Tail에게 지시함. (Commands)
E0029149,E0042299,Head가 Tail에게 지시함. (Commands)
E0029149,E0010138,Head가 Tail에게 지시함. (Commands)
E0029149,E0028912,Head가 Tail에게 지시함. (Commands)
E0029149,E0057364,Head가 Tail에게 지시함. (Commands)
E0057364,E0042299,Head가 Tail에게 지시함. (Commands)
E0057364,E0010138,Head가 Tail에게 지시함. (Commands)
E0057364,E0028912,Head가 Tail에게 지시함. (Commands)
E0057364,E0029149,Head가 Tail에게 지시함. (Commands)
E0041546,E0010138,Head가 Tail에게 지시함. (Commands)
E0041546,E0045857,Head가 Tail에게 지시함. (Commands)
E0041546,E0035859,Head가 Tail에게 지시함. (Commands)
E0010138,E0041546,Head가 Tail에게 지시함. (Commands)
E0010138,E0045857,Head가 Tail에게 지시함. (Commands)
E0010138,E0035859,Head가 Tail에게 지시함. (Commands)
E0045857,E0041546,Head가 Tail에게 지시함. (Commands)
E0045857,E0010138,Head가 Tail에게 지시함. (Commands)
E0045857,E0035859,Head가 Tail에게 지시함. (Commands)
E0035859,E0041546,Head가 Tail을 도와줌. (Helps)
E0035859,E0010138,Head가 Tail에게 지시함. (Commands)
E0035859,E0045857,Head가 Tail에게 지시함. (Commands)
E0041546,E0050641,Head가 Tail에게 지시함. (Commands)
E0050641,E0041546,Head가 Tail에게 지시함. (Commands)
E0050641,E0033797,Head가 Tail을 도와줌. (Helps)
E0050641,E0033797,Head가 Tail에게 지시함. (Commands)
E0050641,E0031866,Head가 Tail을 도와줌. (Helps)
E0033797,E0050641,Head가 Tail에게 지시함. (Commands)
E0033797,E0031866,Head가 Tail에게 지시함. (Commands)
E0031866,E0050641,Head가 Tail에게 지시함. (Commands)
E0031866,E0033797,Head가 Tail에게 지시함. (Commands)
E0045372,E0050641,Head가 Tail을 믿음. (Trusts)
E0065230,E0007022,Head가 Tail에게 도움을 요청함. (Asks for help)
E0045372,E0010870,Head가 Tail에게 지시함. (Commands)
E0045372,E0007026,Head가 Tail에게 지시함. (Commands)
E0010870,E0045372,Head가 Tail에게 지시함. (Commands)
E0010870,E0007026,Head가 Tail에게 지시함. (Commands)
E0007026,E0045372,Head가 Tail에게 지시함. (Commands)
E0007026,E0010870,Head가 Tail에게 지시함. (Commands)
E0063962,E0007135,Head가 Tail에게 지시함. (Commands)
E0007135,E0063962,Head가 Tail에게 보고함 (Reports to)
E0063496,E0079736,Head가 Tail에게 지시함. (Commands)
E0050411,E0004764,Head가 Tail을 도와줌. (Helps)
E0004764,E0050411,Head가 Tail을 도와줌. (Helps)
E0007135,E0019971,Head가 Tail을 도와줌. (Helps)
E0019971,E0007135,Head가 Tail에게 도움을 요청함. (Asks for help)
E0032600,E0036150,Head가 Tail에게 보고함 (Reports to)
E0041546,E0042299,Head가 Tail에게 지시함. (Commands)
E0041546,E0032600,Head가 Tail에게 지시함. (Commands)
E0041546,E0007022,Head가 Tail을 의심함. (Distrusts)
E0041546,E0020248,Head가 Tail을 위로함. (Comforts)
E0041546,E0063394,Head가 Tail을 위로함. (Comforts)
E0042299,E0041546,Head가 Tail에게 지시함. (Commands)
E0042299,E0032600,Head가 Tail에게 지시함. (Commands)
E0042299,E0007022,Head가 Tail에게 지시함. (Commands)
E0042299,E0020248,Head가 Tail에게 지시함. (Commands)
E0032600,E0041546,Head가 Tail에게 지시함. (Commands)
E0032600,E0042299,Head가 Tail에게 지시함. (Commands)
E0032600,E0007022,Head가 Tail에게 지시함. (Commands)
E0032600,E0020248,Head가 Tail에게 지시함. (Commands)
E0007022,E0042299,Head가 Tail에게 지시함. (Commands)
E0007022,E0032600,Head가 Tail에게 지시함. (Commands)
E0007022,E0020248,Head가 Tail에게 지시함. (Commands)
E0007022,E0063394,Head가 Tail을 위로함. (Comforts)
E0020248,E0041546,Head가 Tail을 위로함. (Comforts)
E0020248,E0042299,Head가 Tail에게 지시함. (Commands)
E0020248,E0032600,Head가 Tail에게 지시함. (Commands)
E0020248,E0007022,Head가 Tail을 위로함. (Comforts)
E0020248,E0063394,Head가 Tail을 위로함. (Comforts)
E0063394,E0041546,Head가 Tail을 위로함. (Comforts)
E0063394,E0042299,Head가 Tail을 위로함. (Comforts)
E0063394,E0032600,Head가 Tail에게 지시함. (Commands)
E0063394,E0007022,Head가 Tail을 위로함. (Comforts)
E0063394,E0020248,Head가 Tail을 위로함. (Comforts)
E0041546,E0065230,Head가 Tail에게 지시함. (Commands)
E0041546,E0041677,Head가 Tail에게 지시함. (Commands)
E0041546,E0056910,Head가 Tail에게 지시함. (Commands)
E0041546,E0045839,Head가 Tail에게 지시함. (Commands)
E0041546,E0050206,Head가 Tail에게 지시함. (Commands)
E0065230,E0041546,Head가 Tail에게 지시함. (Commands)
E0065230,E0041677,Head가 Tail에게 지시함. (Commands)
E0065230,E0010870,Head가 Tail에게 지시함. (Commands)
E0065230,E0056910,Head가 Tail에게 지시함. (Commands)
E0065230,E0045839,Head가 Tail에게 지시함. (Commands)
E0065230,E0050206,Head가 Tail에게 지시함. (Commands)
E0041677,E0041546,Head가 Tail에게 지시함. (Commands)
E0041677,E0065230,Head가 Tail의 가족임. (Family)
E0041677,E0056910,Head가 Tail의 가족임. (Family)
E0010870,E0041546,Head가 Tail에게 지시함. (Commands)
E0010870,E0065230,Head가 Tail에게 지시함. (Commands)
E0010870,E0041677,Head가 Tail에게 지시함. (Commands)
E0010870,E0056910,Head가 Tail에게 지시함. (Commands)
E0010870,E0045839,Head가 Tail에게 지시함. (Commands)
E0010870,E0050206,Head가 Tail에게 지시함. (Commands)
E0056910,E0041546,Head가 Tail에게 지시함. (Commands)
E0056910,E0065230,Head가 Tail에게 지시함. (Commands)
E0056910,E0010870,Head가 Tail에게 지시함. (Commands)
E0056910,E0045839,Head가 Tail에게 지시함. (Commands)
E0045839,E0041546,Head가 Tail에게 지시함. (Commands)
E0045839,E0065230,Head가 Tail에게 지시함. (Commands)
E0045839,E0041677,Head가 Tail에게 지시함. (Commands)
E0045839,E0010870,Head가 Tail에게 지시함. (Commands)
E0045839,E0056910,Head가 Tail에게 지시함. (Commands)
E0045839,E0050206,Head가 Tail에게 지시함. (Commands)
E0050206,E0041546,Head가 Tail에게 지시함. (Commands)
E0050206,E0065230,Head가 Tail에게 지시함. (Commands)
E0050206,E0010870,Head가 Tail의 가족임. (Family)
E0050206,E0010870,Head가 Tail에게 지시함. (Commands)
E0044900,E0001433,Head가 Tail에게 지시함. (Commands)
E0001433,E0044900,Head가 Tail에게 지시함. (Commands)
E0010138,E0044900,Head가 Tail을 믿음. (Trusts)
E0045372,E0010138,Head가 Tail에게 지시함. (Commands)
E0040619,E0010138,Head가 Tail에게 지시함. (Commands)
E0041546,E0010138,Head가 Tail을 도와줌. (Helps)
E0041546,E0040619,Head가 Tail을 도와줌. (Helps)
E0044553,E0041546,Head가 Tail에게 지시함. (Commands)
E0044553,E0010138,Head가 Tail에게 지시함. (Commands)
E0044553,E0040619,Head가 Tail에게 지시함. (Commands)
E0010138,E0040619,Head가 Tail을 도와줌. (Helps)
E0042299,E0010138,Head가 Tail에게 지시함. (Commands)
E0042299,E0044900,Head가 Tail에게 지시함. (Commands)
E0042299,E0051045,Head가 Tail에게 지시함. (Commands)
E0042299,E0040619,Head가 Tail에게 지시함. (Commands)
E0042299,E0051123,Head가 Tail에게 지시함. (Commands)
E0010138,E0042299,Head가 Tail에게 지시함. (Commands)
E0010138,E0044900,Head가 Tail에게 지시함. (Commands)
E0010138,E0051045,Head가 Tail에게 지시함. (Commands)
E0010138,E0040619,Head가 Tail에게 지시함. (Commands)
E0010138,E0051123,Head가 Tail에게 지시함. (Commands)
E0044900,E0042299,Head가 Tail에게 지시함. (Commands)
E0044900,E0010138,Head가 Tail에게 지시함. (Commands)
E0044900,E0051045,Head가 Tail에게 지시함. (Commands)
E0044900,E0040619,Head가 Tail에게 지시함. (Commands)
E0044900,E0051123,Head가 Tail에게 지시함. (Commands)
E0051045,E0042299,Head가 Tail에게 지시함. (Commands)
E0051045,E0010138,Head가 Tail에게 지시함. (Commands)
E0051045,E0044900,Head가 Tail에게 지시함. (Commands)
E0051045,E0040619,Head가 Tail에게 지시함. (Commands)
E0051045,E0051123,Head가 Tail에게 지시함. (Commands)
E0040619,E0042299,Head가 Tail에게 지시함. (Commands)
E0040619,E0010138,Head가 Tail에게 지시함. (Commands)
E0040619,E0044900,Head가 Tail에게 지시함. (Commands)
E0040619,E0051045,Head가 Tail에게 지시함. (Commands)
E0040619,E0051123,Head가 Tail에게 지시함. (Commands)
E0051123,E0042299,Head가 Tail에게 지시함. (Commands)
E0051123,E0010138,Head가 Tail에게 지시함. (Commands)
E0051123,E0044900,Head가 Tail에게 지시함. (Commands)
E0051123,E0051045,Head가 Tail에게 지시함. (Commands)
E0051123,E0040619,Head가 Tail에게 지시함. (Commands)
E0041546,E0040619,Head가 Tail을 믿음. (Trusts)
E0044900,E0040619,Head가 Tail을 비난함. (Blames)
E0040619,E0045320,Head가 Tail을 고발함. (Accuses)
E0041546,E0044553,Head가 Tail에게 지시함. (Commands)
E0041546,E0044900,Head가 Tail에게 지시함. (Commands)
E0041546,E0044017,Head가 Tail에게 지시함. (Commands)
E0041546,E0006819,Head가 Tail에게 지시함. (Commands)
E0044553,E0041546,Head가 Tail에게 지시함. (Commands)
E0044553,E0044900,Head가 Tail에게 지시함. (Commands)
E0044553,E0044017,Head가 Tail에게 지시함. (Commands)
E0044553,E0006819,Head가 Tail에게 지시함. (Commands)
E0044900,E0041546,Head가 Tail에게 지시함. (Commands)
E0044900,E0044553,Head가 Tail에게 지시함. (Commands)
E0044900,E0044017,Head가 Tail에게 지시함. (Commands)
E0044900,E0006819,Head가 Tail에게 지시함. (Commands)
E0044017,E0041546,Head가 Tail에게 지시함. (Commands)
E0044017,E0044553,Head가 Tail에게 지시함. (Commands)
E0044017,E0044900,Head가 Tail에게 지시함. (Commands)
E0044017,E0006819,Head가 Tail에게 지시함. (Commands)
